arrival_ms,start_ms,end_ms,latency_ms,qid
833194.0867,833194.1510,839854.1714,6660.0203,p_default_330
833994.6273,833994.6964,903691.3882,69696.6918,np_default_87
834517.7223,834517.7897,903671.3636,69153.5739,np_default_87
836193.2429,836193.3043,902757.9302,66564.6259,np_default_87
838679.4722,838679.5217,908630.6262,69951.1045,np_default_87
842110.4825,842110.5342,902663.4850,60552.9508,np_default_87
847138.1225,847138.1603,910867.0200,63728.8597,np_default_87
850232.4661,850232.5184,857795.2841,7562.7657,p_default_330
850813.4763,850813.5359,916621.4738,65807.9380,np_default_87
855097.6105,855097.6782,862882.6133,7784.9351,p_default_330
857411.2856,857411.3516,920543.3561,63132.0045,np_default_87
863728.7036,863728.7392,919139.1674,55410.4282,np_default_87
865061.5257,865061.5899,920850.2894,55788.6995,np_default_87
865809.2251,865809.2669,921524.4467,55715.1798,np_default_87
870889.5274,870889.5871,926713.0859,55823.4988,np_default_87
871328.5314,871328.5930,878181.7612,6853.1682,p_default_330
871967.0633,871967.1238,929288.8061,57321.6823,np_default_87
878543.5966,878543.6497,928665.0848,50121.4351,np_default_87
878642.1346,878642.1863,929108.2359,50466.0496,np_default_87
887532.8846,887532.9325,944467.7872,56934.8548,np_default_87
888416.9569,888417.0103,952618.9818,64201.9716,np_default_87
891222.4113,891222.4640,902113.2840,10890.8200,p_default_330
893532.0548,893532.1149,904465.3641,10933.2492,p_default_330
902140.2312,902140.2789,964216.7599,62076.4811,np_default_87
908140.9495,908141.0010,964818.8859,56677.8848,np_default_87
937343.3606,937343.4109,950521.1671,13177.7562,p_default_330
938089.8773,938089.9399,951848.4148,13758.4749,p_default_330
944294.3651,944294.4301,957464.3838,13169.9537,p_default_330
952334.6056,952334.6664,960703.4229,8368.7566,p_default_330
957059.6617,957059.7243,1018340.9026,61281.1783,np_default_87
960586.0109,960586.0726,1013102.6604,52516.5878,np_default_87
967995.5161,967995.5818,1038231.5584,70235.9766,np_default_87
972816.7052,972816.7567,982165.0612,9348.3045,p_default_330
975043.2980,975043.3634,984517.6055,9474.2421,p_default_330
984090.9940,984091.0619,1053544.0350,69452.9731,np_default_87
984527.6299,984527.6639,991112.9594,6585.2954,p_default_330
988814.7595,988814.8195,1058670.8176,69855.9981,np_default_87
989852.0001,989852.0624,996564.9657,6712.9033,p_default_330
993773.4079,993773.4759,1061154.0078,67380.5319,np_default_87
1005580.5035,1005580.5582,1059844.9711,54264.4129,np_default_87
1019354.6113,1019354.6619,1032309.1169,12954.4550,p_default_330
1020865.7200,1020865.7886,1035527.6687,14661.8801,p_default_330
1024438.0828,1024438.1415,1037244.9564,12806.8149,p_default_330
1044289.0851,1044289.1335,1051726.0994,7436.9658,p_default_330
1046077.5039,1046077.5842,1118720.0504,72642.4662,np_default_87
1048795.8660,1048795.9130,1056240.3074,7444.3944,p_default_330
1071018.2232,1071018.2749,1131327.9436,60309.6687,np_default_87
1077308.7657,1077308.8160,1150078.3276,72769.5116,np_default_87
1082230.1470,1082230.1982,1097797.4354,15567.2373,p_default_330
1082841.9779,1082842.0454,1099434.9491,16592.9037,p_default_330
1088537.9897,1088538.0515,1108083.4368,19545.3852,p_default_330
1089855.3300,1089855.3958,1109292.1639,19436.7681,p_default_330
1091959.9452,1091960.0074,1172734.8828,80774.8755,np_default_87
1099726.8655,1099726.9342,1111779.1871,12052.2529,p_default_330
1105123.2452,1105123.2943,1168981.6269,63858.3326,np_default_87
1110514.5063,1110514.5810,1162554.7992,52040.2182,np_default_87
1113616.2508,1113616.3027,1175776.8554,62160.5527,np_default_87
1114561.7870,1114561.8390,1187540.4392,72978.6003,np_default_87
1137954.3185,1137954.3694,1145575.5216,7621.1522,p_default_330
1139017.3575,1139017.4209,1218831.7404,79814.3195,np_default_87
1139698.2894,1139698.3474,1218196.0063,78497.6589,np_default_87
1142500.5244,1142500.5883,1150327.4948,7826.9065,p_default_330
1148169.6986,1148169.7607,1219142.6259,70972.8652,np_default_87
1154556.7600,1154556.8121,1163225.2192,8668.4072,p_default_330
1157102.3652,1157102.4266,1226869.9834,69767.5568,np_default_87
1158138.6832,1158138.7481,1168852.4258,10713.6777,p_default_330
1158931.2339,1158931.2952,1228662.3894,69731.0942,np_default_87
1164837.9768,1164838.0360,1173079.0718,8241.0358,p_default_330
1171291.4700,1171291.5357,1230106.7276,58815.1920,np_default_87
1174654.4539,1174654.5049,1183530.9043,8876.3994,p_default_330
1177962.5321,1177962.6150,1186976.4438,9013.8288,p_default_330
1191546.8436,1191546.8956,1197689.0333,6142.1377,p_default_330
1199599.1264,1199599.1801,1205783.5851,6184.4050,p_default_330
1199957.9879,1199958.0515,1248879.3363,48921.2848,np_default_87
