arrival_ms,start_ms,end_ms,latency_ms,qid
550086.5165,550086.5662,605655.3429,55568.7767,np_greedy_87
552513.6883,552513.7412,609460.2166,56946.4754,np_greedy_87
553583.2137,553583.2629,610325.9602,56742.6973,np_greedy_87
562653.8927,562653.9449,569245.8640,6591.9191,p_greedy_330
565046.3999,565046.4641,626115.4667,61069.0026,np_greedy_87
565196.8601,565196.9051,625735.5598,60538.6547,np_greedy_87
570220.8344,570220.8677,624544.6376,54323.7699,np_greedy_87
571504.2946,571504.3489,578018.8067,6514.4577,p_greedy_330
573234.7941,573234.8425,627171.8996,53937.0570,np_greedy_87
582030.1983,582030.2525,643057.4359,61027.1834,np_greedy_87
589366.1318,589366.1941,595722.1291,6355.9350,p_greedy_330
596928.5730,596928.6262,650269.4635,53340.8373,np_greedy_87
597029.7053,597029.7532,603484.8773,6455.1241,p_greedy_330
612219.4303,612219.4815,618314.9026,6095.4211,p_greedy_330
624711.8000,624711.8529,694447.7559,69735.9030,np_greedy_87
629599.9518,629600.0013,637886.6443,8286.6430,p_greedy_330
633039.6978,633039.7623,641317.0094,8277.2471,p_greedy_330
636508.0099,636508.0744,710399.2129,73891.1385,np_greedy_87
653754.1060,653754.1558,659507.8857,5753.7299,p_greedy_330
663745.3817,663745.4309,669531.7143,5786.2834,p_greedy_330
671458.7110,671458.7593,677204.8713,5746.1119,p_greedy_330
677294.6390,677294.6879,685869.5851,8574.8971,p_greedy_330
680235.0146,680235.0756,689202.7582,8967.6826,p_greedy_330
688293.5715,688293.6366,699186.9993,10893.3628,p_greedy_330
689854.8507,689854.8952,700260.4053,10405.5101,p_greedy_330
692138.7901,692138.8552,748569.4468,56430.5916,np_greedy_87
701522.1009,701522.1492,707274.1904,5752.0412,p_greedy_330
727994.5649,727994.6158,733772.7108,5778.0950,p_greedy_330
730664.5648,730664.6299,789465.4172,58800.7873,np_greedy_87
742180.3850,742180.4351,811591.3138,69410.8787,np_greedy_87
745258.8094,745258.8591,818790.9190,73532.0599,np_greedy_87
746101.8729,746101.9237,751984.3070,5882.3834,p_greedy_330
752919.3616,752919.4109,817595.5198,64676.1089,np_greedy_87
755184.5697,755184.6203,825954.5681,70769.9477,np_greedy_87
756983.1342,756983.2093,762997.2276,6014.0183,p_greedy_330
764883.9011,764883.9526,770902.8643,6018.9117,p_greedy_330
778669.0938,778669.1440,792916.2392,14247.0951,p_greedy_330
780179.9951,780180.0577,796163.0701,15983.0124,p_greedy_330
780803.1110,780803.1646,796324.2776,15521.1130,p_greedy_330
803714.5144,803714.5659,810330.1110,6615.5451,p_greedy_330
808917.3652,808917.4292,815541.6614,6624.2322,p_greedy_330
811051.9717,811052.0390,873049.4046,61997.3656,np_greedy_87
817859.9264,817859.9789,881729.7971,63869.8182,np_greedy_87
821722.8131,821722.8635,827540.4813,5817.6177,p_greedy_330
828047.2670,828047.3177,834423.2018,6375.8841,p_greedy_330
833193.7817,833193.8457,839811.6913,6617.8456,p_greedy_330
833994.4734,833994.5388,892906.8733,58912.3345,np_greedy_87
834518.5543,834518.6193,902828.5953,68309.9760,np_greedy_87
836193.7060,836193.7663,898236.0294,62042.2630,np_greedy_87
838679.5644,838679.6045,904782.1539,66102.5494,np_greedy_87
842110.4654,842110.5162,905303.0191,63192.5029,np_greedy_87
847138.4484,847138.4853,911081.4951,63943.0098,np_greedy_87
850231.9996,850232.0493,857765.2861,7533.2368,p_greedy_330
850813.9975,850814.0639,914817.2440,64003.1801,np_greedy_87
855097.8268,855097.8922,862778.5606,7680.6684,p_greedy_330
857412.1192,857412.2556,916568.4875,59156.2319,np_greedy_87
863728.8427,863728.8759,917297.9527,53569.0769,np_greedy_87
865061.0275,865061.0782,919939.8030,54878.7248,np_greedy_87
865809.7907,865809.8426,918902.7265,53092.8839,np_greedy_87
870889.2606,870889.3036,926289.9245,55400.6208,np_greedy_87
871329.4907,871329.5383,878094.6927,6765.1544,p_greedy_330
871966.5257,871966.5880,928319.9639,56353.3759,np_greedy_87
878544.0919,878544.1467,931030.2946,52486.1479,np_greedy_87
878642.9991,878643.0505,927630.0990,48987.0485,np_greedy_87
887532.8089,887532.8565,937766.6582,50233.8017,np_greedy_87
888416.9857,888417.0401,949863.0230,61445.9829,np_greedy_87
891223.2539,891223.3071,902343.8521,11120.5450,p_greedy_330
893532.0076,893532.0673,904361.8703,10829.8031,p_greedy_330
902140.6050,902140.6636,963409.4630,61268.7994,np_greedy_87
908139.1894,908139.2412,966350.7591,58211.5179,np_greedy_87
937343.4017,937343.4534,950350.8151,13007.3617,p_greedy_330
938089.9966,938090.0651,951483.6343,13393.5692,p_greedy_330
944294.8097,944294.8719,957083.9734,12789.1015,p_greedy_330
952336.0117,952336.0701,960518.8442,8182.7741,p_greedy_330
957058.5129,957058.5818,1017141.2723,60082.6905,np_greedy_87
960586.0195,960586.0651,1013822.4450,53236.3800,np_greedy_87
967994.9468,967994.9967,1036726.6880,68731.6913,np_greedy_87
972817.0267,972817.0763,982309.5648,9492.4885,p_greedy_330
975042.8879,975042.9510,984439.4403,9396.4893,p_greedy_330
984090.9901,984091.0566,1052768.5305,68677.4739,np_greedy_87
984527.7010,984527.7488,991000.8005,6473.0518,p_greedy_330
988813.5913,988813.6567,1054741.9778,65928.3211,np_greedy_87
989851.6671,989851.7289,996520.4677,6668.7389,p_greedy_330
993773.7367,993773.8037,1046860.8986,53087.0949,np_greedy_87
1005580.2119,1005580.2522,1062658.7825,57078.5303,np_greedy_87
1019355.8634,1019355.9131,1032456.3172,13100.4042,p_greedy_330
1020865.6637,1020865.7279,1035192.8470,14327.1192,p_greedy_330
1024438.5026,1024438.5576,1037147.2841,12708.7265,p_greedy_330
1044289.9211,1044289.9700,1051699.5383,7409.5683,p_greedy_330
1046078.2114,1046078.2750,1116715.0526,70636.7776,np_greedy_87
1048794.8314,1048794.8724,1056108.1552,7313.2828,p_greedy_330
1071017.2801,1071017.3298,1132626.6560,61609.3262,np_greedy_87
1077308.8175,1077308.8677,1150316.1234,73007.2558,np_greedy_87
1082229.7207,1082229.7695,1097470.4243,15240.6548,p_greedy_330
1082842.3777,1082842.4395,1099355.3648,16512.9253,p_greedy_330
1088538.2765,1088538.3433,1107998.9786,19460.6354,p_greedy_330
1089855.6380,1089855.7016,1108696.6176,18840.9159,p_greedy_330
1091960.0698,1091960.1332,1171155.8858,79195.7525,np_greedy_87
1099726.0650,1099726.1321,1111618.6118,11892.4798,p_greedy_330
1105123.6042,1105123.6523,1174767.1215,69643.4692,np_greedy_87
1110514.4477,1110514.5148,1173813.5661,63299.0513,np_greedy_87
1113616.5106,1113616.5599,1162431.5843,48815.0243,np_greedy_87
1114562.0815,1114562.1323,1184274.7853,69712.6530,np_greedy_87
1137955.1027,1137955.1541,1145777.3598,7822.2057,p_greedy_330
1139016.7678,1139016.8275,1217156.6222,78139.7947,np_greedy_87
1139699.9430,1139700.0016,1218534.7828,78834.7812,np_greedy_87
1142500.7357,1142500.7946,1150341.1415,7840.3470,p_greedy_330
1148170.0313,1148170.0943,1221410.6629,73240.5687,np_greedy_87
1154557.0703,1154557.1207,1163417.9794,8860.8587,p_greedy_330
1157102.6156,1157102.6552,1228315.2030,71212.5479,np_greedy_87
1158138.1650,1158138.2533,1168892.7853,10754.5320,p_greedy_330
1158932.0731,1158932.1353,1231021.8386,72089.7033,np_greedy_87
1164837.5310,1164837.5831,1173069.9619,8232.3788,p_greedy_330
1171290.2372,1171290.3051,1229962.5449,58672.2398,np_greedy_87
1174654.6684,1174654.7190,1183465.1984,8810.4794,p_greedy_330
1177962.9999,1177963.0640,1186747.4355,8784.3715,p_greedy_330
1191546.4900,1191546.5400,1197642.3566,6095.8166,p_greedy_330
1199598.8793,1199598.9307,1205800.2714,6201.3406,p_greedy_330
1199957.5283,1199957.5889,1241757.2168,41799.6278,np_greedy_87
